movie,popcorn,name,age,drink,times,snacks,payments
외계인,어니언,김하윤,30,콜라,조조,구매 안함,신용 카드
도그맨,구매 안함,이예진,30,환타,일반,맛밤,체크 카드
웡카,어니언,박영길,60,콜라,심야,나초,카카오 페이
도그맨,어니언,오영식,30,물,조조,구매 안함,체크 카드
시민 덕희,어니언,서영길,20,구매 안함,일반,구매 안함,신용 카드
웡카,구매 안함,이경희,20,아메리카노,일반,핫도그,삼성 페이
웡카,치즈,오미경,30,에이드,조조,구매 안함,삼성 페이
도그맨,구매 안함,이민준,20,제로 콜라,일반,구매 안함,삼성 페이
위시,구매 안함,한예지,20,콜라,심야,구매 안함,신용 카드
시민 덕희,구매 안함,박현우,30,콜라,일반,나초,체크 카드
위시,구매 안함,류정희,20,콜라,조조,나초,체크 카드
시민 덕희,구매 안함,박성현,30,에이드,일반,오징어,신용 카드
너의 이름은,구매 안함,박춘자,50,환타,심야,구매 안함,삼성 페이
시민 덕희,구매 안함,장현숙,50,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,김정남,50,물,일반,나초,신용 카드
웡카,구매 안함,이현주,50,제로 콜라,일반,핫도그,신용 카드
시민 덕희,구매 안함,고옥순,30,물,일반,나초,신용 카드
웡카,일반,류성현,50,사이다,일반,구매 안함,현금
너의 이름은,카라멜,엄명자,20,구매 안함,심야,구매 안함,삼성 페이
웡카,구매 안함,김상철,30,제로 콜라,일반,구매 안함,신용 카드
웡카,구매 안함,김상철,20,아메리카노,일반,구매 안함,삼성 페이
시민 덕희,일반,이윤서,20,구매 안함,일반,맛밤,신용 카드
너의 이름은,일반,한준영,30,콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김진우,40,환타,일반,구매 안함,체크 카드
웡카,구매 안함,허도윤,20,아메리카노,일반,나초,신용 카드
웡카,카라멜,송정식,40,아메리카노,일반,핫도그,삼성 페이
웡카,일반,박지현,40,아메리카노,일반,구매 안함,삼성 페이
위시,일반,박영식,40,구매 안함,심야,구매 안함,신용 카드
시민 덕희,구매 안함,서중수,20,사이다,조조,오징어,신용 카드
너의 이름은,구매 안함,류현준,20,에이드,일반,구매 안함,삼성 페이
웡카,치즈,최건우,20,구매 안함,일반,구매 안함,신용 카드
시민 덕희,일반,김상호,30,사이다,일반,구매 안함,신용 카드
웡카,어니언,김시우,40,콜라,일반,구매 안함,현금
웡카,구매 안함,오정웅,30,환타,조조,구매 안함,신용 카드
도그맨,구매 안함,권영수,30,제로 콜라,일반,구매 안함,신용 카드
외계인,일반,안준서,30,에이드,일반,구매 안함,체크 카드
시민 덕희,구매 안함,박경희,20,콜라,조조,맛밤,신용 카드
웡카,구매 안함,강상호,20,콜라,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,이경희,50,콜라,일반,나초,삼성 페이
외계인,구매 안함,김아름,20,콜라,일반,구매 안함,신용 카드
도그맨,카라멜,이서영,20,물,일반,나초,삼성 페이
웡카,구매 안함,김정자,20,사이다,일반,핫도그,신용 카드
시민 덕희,구매 안함,윤도현,20,물,일반,구매 안함,삼성 페이
도그맨,일반,한준영,50,물,일반,구매 안함,삼성 페이
웡카,구매 안함,박예준,40,제로 콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,김광수,30,제로 콜라,조조,구매 안함,신용 카드
외계인,구매 안함,김영미,20,콜라,일반,맛밤,체크 카드
웡카,구매 안함,김재호,20,물,일반,나초,신용 카드
시민 덕희,어니언,이종수,20,에이드,일반,구매 안함,삼성 페이
웡카,구매 안함,최영길,50,사이다,일반,핫도그,삼성 페이
위시,구매 안함,박영식,40,물,일반,구매 안함,삼성 페이
시민 덕희,카라멜,이유진,20,에이드,일반,구매 안함,신용 카드
웡카,치즈,임진우,20,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,김준서,20,콜라,일반,구매 안함,신용 카드
위시,어니언,박성진,30,물,조조,구매 안함,신용 카드
시민 덕희,일반,허영식,20,물,조조,핫도그,카카오 페이
도그맨,어니언,김정남,40,제로 콜라,일반,구매 안함,신용 카드
웡카,일반,김성진,40,물,일반,구매 안함,삼성 페이
도그맨,일반,최민준,40,콜라,일반,오징어,현금
웡카,일반,김현숙,20,콜라,조조,구매 안함,삼성 페이
너의 이름은,구매 안함,서서연,20,물,조조,구매 안함,삼성 페이
시민 덕희,일반,최영식,30,물,일반,구매 안함,체크 카드
위시,어니언,장민재,20,제로 콜라,일반,구매 안함,신용 카드
시민 덕희,어니언,최진호,50,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,김영진,50,구매 안함,일반,나초,신용 카드
웡카,치즈,최정순,50,제로 콜라,일반,나초,삼성 페이
외계인,구매 안함,김지우,20,콜라,일반,구매 안함,삼성 페이
너의 이름은,일반,이예지,40,제로 콜라,심야,구매 안함,삼성 페이
시민 덕희,구매 안함,주상호,20,콜라,조조,나초,삼성 페이
웡카,구매 안함,곽정식,50,구매 안함,일반,구매 안함,삼성 페이
외계인,일반,김민석,20,제로 콜라,조조,나초,체크 카드
웡카,치즈,박정희,20,물,일반,나초,신용 카드
시민 덕희,일반,김정훈,20,환타,조조,구매 안함,삼성 페이
웡카,구매 안함,서진우,50,물,일반,맛밤,삼성 페이
웡카,구매 안함,강현우,20,제로 콜라,조조,맛밤,삼성 페이
시민 덕희,일반,박정호,20,사이다,심야,구매 안함,신용 카드
시민 덕희,구매 안함,오수진,60,에이드,조조,구매 안함,삼성 페이
시민 덕희,치즈,노현지,20,콜라,일반,구매 안함,신용 카드
너의 이름은,카라멜,윤영미,20,제로 콜라,일반,구매 안함,신용 카드
웡카,구매 안함,배영길,50,구매 안함,일반,구매 안함,카카오 페이
시민 덕희,일반,강정순,60,사이다,일반,구매 안함,삼성 페이
웡카,구매 안함,강정순,50,물,일반,구매 안함,삼성 페이
도그맨,구매 안함,민영일,20,에이드,일반,오징어,카카오 페이
외계인,어니언,홍병철,40,물,일반,핫도그,체크 카드
너의 이름은,구매 안함,이서준,50,구매 안함,일반,구매 안함,신용 카드
웡카,구매 안함,장건우,20,제로 콜라,일반,구매 안함,현금
외계인,구매 안함,황준호,30,환타,일반,핫도그,삼성 페이
웡카,구매 안함,곽승현,60,환타,조조,구매 안함,신용 카드
웡카,구매 안함,오정희,30,제로 콜라,일반,구매 안함,현금
시민 덕희,일반,김숙자,40,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,이옥순,20,제로 콜라,일반,구매 안함,삼성 페이
외계인,구매 안함,하정남,20,콜라,조조,구매 안함,체크 카드
시민 덕희,구매 안함,류성진,50,물,일반,구매 안함,신용 카드
시민 덕희,카라멜,오정식,20,물,일반,구매 안함,체크 카드
위시,구매 안함,이춘자,20,물,일반,구매 안함,신용 카드
시민 덕희,어니언,손유진,20,제로 콜라,일반,구매 안함,삼성 페이
도그맨,구매 안함,이수민,40,물,일반,핫도그,삼성 페이
시민 덕희,치즈,박지아,30,제로 콜라,조조,나초,삼성 페이
도그맨,구매 안함,이영순,20,물,일반,구매 안함,삼성 페이
도그맨,어니언,한지후,20,제로 콜라,심야,구매 안함,체크 카드
시민 덕희,구매 안함,배광수,30,물,일반,핫도그,삼성 페이
웡카,구매 안함,송정수,20,사이다,조조,구매 안함,신용 카드
웡카,구매 안함,홍성현,60,에이드,일반,구매 안함,삼성 페이
웡카,어니언,황정희,20,콜라,일반,구매 안함,삼성 페이
위시,일반,윤정훈,30,콜라,일반,맛밤,신용 카드
외계인,일반,강상훈,50,사이다,일반,나초,삼성 페이
외계인,카라멜,박정남,20,물,일반,나초,신용 카드
시민 덕희,카라멜,김정순,20,환타,조조,구매 안함,카카오 페이
외계인,구매 안함,문경수,50,물,일반,구매 안함,카카오 페이
위시,일반,김지우,30,제로 콜라,일반,나초,현금
웡카,구매 안함,김상훈,60,사이다,일반,구매 안함,신용 카드
외계인,치즈,손영길,30,환타,심야,구매 안함,삼성 페이
위시,구매 안함,김영길,30,제로 콜라,심야,나초,신용 카드
웡카,구매 안함,홍현준,30,물,일반,오징어,신용 카드
웡카,카라멜,김혜진,30,아메리카노,조조,구매 안함,삼성 페이
시민 덕희,어니언,류영환,20,에이드,심야,구매 안함,삼성 페이
웡카,일반,류지우,20,아메리카노,조조,오징어,삼성 페이
웡카,카라멜,류정순,20,사이다,일반,구매 안함,삼성 페이
웡카,구매 안함,안서윤,20,구매 안함,심야,구매 안함,신용 카드
시민 덕희,구매 안함,박진호,20,물,일반,구매 안함,체크 카드
웡카,구매 안함,이준서,50,콜라,일반,오징어,삼성 페이
위시,카라멜,김명숙,50,에이드,일반,구매 안함,삼성 페이
시민 덕희,치즈,한은지,20,에이드,일반,구매 안함,신용 카드
시민 덕희,치즈,최현주,40,구매 안함,심야,구매 안함,카카오 페이
위시,일반,서미숙,40,콜라,일반,나초,신용 카드
웡카,카라멜,박채원,20,콜라,일반,나초,체크 카드
시민 덕희,일반,박도윤,30,사이다,일반,구매 안함,신용 카드
웡카,어니언,김명자,40,콜라,일반,구매 안함,체크 카드
너의 이름은,구매 안함,서경숙,30,환타,일반,나초,삼성 페이
웡카,카라멜,장지현,20,환타,심야,구매 안함,신용 카드
웡카,카라멜,김건우,20,환타,일반,구매 안함,삼성 페이
외계인,구매 안함,류정수,20,에이드,일반,나초,신용 카드
웡카,구매 안함,김도윤,20,구매 안함,일반,구매 안함,삼성 페이
도그맨,구매 안함,윤성현,20,사이다,심야,구매 안함,현금
위시,치즈,류현준,40,제로 콜라,일반,구매 안함,신용 카드
시민 덕희,구매 안함,김영수,30,구매 안함,일반,구매 안함,신용 카드
도그맨,치즈,김정숙,30,콜라,조조,나초,현금
시민 덕희,치즈,김수진,30,아메리카노,일반,구매 안함,현금
시민 덕희,일반,정지우,20,물,일반,나초,신용 카드
시민 덕희,구매 안함,오영숙,20,아메리카노,일반,구매 안함,삼성 페이
외계인,일반,김상호,20,물,일반,구매 안함,삼성 페이
너의 이름은,어니언,장성진,40,아메리카노,일반,구매 안함,삼성 페이
시민 덕희,어니언,문미정,20,사이다,일반,구매 안함,삼성 페이
웡카,어니언,윤서준,20,에이드,일반,구매 안함,삼성 페이
시민 덕희,치즈,윤경자,50,사이다,조조,구매 안함,삼성 페이
시민 덕희,일반,김서현,30,사이다,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,이건우,20,에이드,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,김상철,20,환타,일반,구매 안함,삼성 페이
도그맨,일반,박민수,40,물,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김영자,40,물,심야,맛밤,신용 카드
웡카,구매 안함,성숙자,20,콜라,일반,구매 안함,신용 카드
도그맨,일반,배영자,60,사이다,심야,핫도그,신용 카드
웡카,구매 안함,김지은,30,구매 안함,일반,구매 안함,삼성 페이
웡카,구매 안함,장성진,20,물,일반,나초,삼성 페이
웡카,구매 안함,권도윤,20,콜라,일반,구매 안함,삼성 페이
도그맨,일반,김준서,50,사이다,일반,구매 안함,신용 카드
시민 덕희,구매 안함,안지혜,30,사이다,일반,오징어,신용 카드
너의 이름은,치즈,이정웅,50,아메리카노,일반,구매 안함,삼성 페이
도그맨,구매 안함,김은영,60,구매 안함,일반,구매 안함,삼성 페이
웡카,카라멜,이진호,30,제로 콜라,일반,핫도그,신용 카드
시민 덕희,구매 안함,이민준,20,콜라,일반,구매 안함,신용 카드
웡카,어니언,이광수,40,구매 안함,심야,핫도그,삼성 페이
웡카,구매 안함,김종수,20,사이다,조조,나초,삼성 페이
웡카,일반,윤민석,50,콜라,일반,구매 안함,삼성 페이
위시,구매 안함,김지후,30,제로 콜라,일반,나초,신용 카드
시민 덕희,치즈,김현정,30,콜라,일반,맛밤,신용 카드
웡카,구매 안함,장성진,30,물,일반,핫도그,삼성 페이
외계인,일반,박정자,50,사이다,일반,구매 안함,신용 카드
시민 덕희,일반,이정순,30,물,일반,핫도그,신용 카드
시민 덕희,구매 안함,이중수,30,아메리카노,조조,나초,현금
외계인,구매 안함,김경희,50,에이드,일반,구매 안함,카카오 페이
너의 이름은,일반,서명숙,30,물,일반,나초,삼성 페이
위시,일반,박영숙,30,구매 안함,일반,나초,신용 카드
위시,구매 안함,김미정,20,물,심야,구매 안함,삼성 페이
너의 이름은,어니언,최춘자,40,제로 콜라,심야,구매 안함,삼성 페이
웡카,구매 안함,이동현,20,아메리카노,일반,구매 안함,삼성 페이
외계인,일반,오지은,50,에이드,일반,나초,삼성 페이
시민 덕희,구매 안함,이정수,20,아메리카노,일반,구매 안함,체크 카드
도그맨,구매 안함,문수진,40,아메리카노,조조,나초,삼성 페이
시민 덕희,어니언,김영희,20,사이다,일반,구매 안함,현금
웡카,어니언,이상훈,30,에이드,일반,구매 안함,삼성 페이
위시,구매 안함,이보람,40,제로 콜라,일반,핫도그,삼성 페이
